,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
9,74,Dogecoin,DOGE,dogecoin,873,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,142664846383.70523,142664846383.70523,True,,10,,,,2024-01-15T17:58:00.000Z,0.08087017003584825,319171476.3515524,-22.1758,0.34985044,-1.1969333,1.19350991,-14.89129471,2.67285477,37.28057208,11537330385.188412,0.6861,11537330385.19,,2024-01-15T17:58:00.000Z,,,,,,2024-01-15 12:59:50.246834
10,1958,TRON,TRX,tron,897,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88233417552.4033,88233475924.3871,True,,11,71659659264.0,8099899422.856337,,2024-01-15T17:57:00.000Z,0.11303290451069059,294447767.70995945,-18.9927,-0.40945597,-0.36570658,9.49240125,10.04671592,9.51969147,28.49721639,9973279460.852694,0.5931,9973286058.81,,2024-01-15T17:57:00.000Z,,,,,,2024-01-15 12:59:50.246834
11,6636,Polkadot,DOT,polkadot-new,661,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1267804476.715794,1400064978.4241457,True,,12,,,,2024-01-15T17:57:00.000Z,7.56199618263133,207727028.91743305,26.2186,0.49396132,-1.07207459,3.53870175,3.60670902,37.04209721,105.27421122,9587132613.247746,0.5705,10587286022.28,,2024-01-15T17:57:00.000Z,,,,,,2024-01-15 12:59:50.246834
12,1975,Chainlink,LINK,chainlink,1568,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,568099970.4527867,1000000000.0,False,,13,,,,2024-01-15T17:57:00.000Z,15.448048120250172,768045546.2876439,32.8583,0.49150862,1.11974255,12.13828077,5.05877559,9.27452621,110.31293616,8776035680.66735,0.5219,15448048120.25,,2024-01-15T17:57:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-01-15 12:59:50.246834
13,11419,Toncoin,TON,toncoin,187,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3456764504.8469152,5101204539.361079,True,,14,3414166606.0,8214907139.501793,,2024-01-15T17:58:00.000Z,2.4061236862504165,73164333.0814575,-6.5641,0.87346809,3.57448451,6.7356421,6.75357001,2.60013465,18.3779616,8317402952.901855,0.4946,12274129070.56,,2024-01-15T17:58:00.000Z,,,,,,2024-01-15 12:59:50.246834
14,3890,Polygon,MATIC,polygon,1239,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",10000000000.0,9562650827.633085,10000000000.0,False,,15,,,,2024-01-15T17:57:00.000Z,0.8485107958641332,353913735.1218552,23.5657,0.43932753,-2.17047135,3.56652821,-1.78608893,-3.71745221,63.17531919,8114012464.325762,0.4825,8485107958.64,,2024-01-15T17:57:00.000Z,,,,,,2024-01-15 12:59:50.246834
0,1,Bitcoin,BTC,bitcoin,10707,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19599406.0,19599406.0,False,,1,,,,2024-01-15T17:59:00.000Z,42707.94877337393,23326905799.795334,75.1357,0.42529829,-0.579254,-6.32716622,0.50078786,17.53056879,50.11415115,837050427436.5576,49.7783,896866924240.85,,2024-01-15T17:59:00.000Z,,,,,,2024-01-15 13:00:50.429179
1,1027,Ethereum,ETH,ethereum,8248,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120180819.14963801,120180819.14963801,True,,2,,,,2024-01-15T17:59:00.000Z,2533.2957356681477,10810845327.579351,23.5568,0.34365647,0.11066178,9.79785048,12.58533077,26.84891394,61.46643564,304453556660.8828,18.1054,304453556660.88,,2024-01-15T17:59:00.000Z,,,,,,2024-01-15 13:00:50.429179
2,825,Tether USDt,USDT,tether,71377,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,95010835095.95918,98602960962.7516,True,,3,,,,2024-01-15T17:58:00.000Z,0.9995431089182231,43168827954.32413,42.0751,0.00460523,-0.02009157,-0.1221568,0.00815846,-0.07555578,-0.10569758,94967425492.73166,5.6476,98557910149.25,,2024-01-15T17:58:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-15 13:00:50.429179
3,1839,BNB,BNB,bnb,2008,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151689561.1880184,151689561.1880184,False,,4,,,,2024-01-15T17:58:00.000Z,316.8077549325917,1596928856.2534642,113.4927,-0.18858041,3.40968212,4.52624992,28.69162299,28.54938803,49.72025241,48056429326.68611,2.8579,48056429326.69,,2024-01-15T17:58:00.000Z,,,,,,2024-01-15 13:00:50.429179
4,5426,Solana,SOL,solana,614,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,432684519.4713864,567229310.4871085,True,,5,,,,2024-01-15T17:59:00.000Z,95.37029711352632,2214282396.4099894,-13.6861,0.8397092,-5.208033,-0.95449415,25.06657203,54.06595255,296.45971668,41265251178.409485,2.4537,54096827872.66,,2024-01-15T17:59:00.000Z,,,,,,2024-01-15 13:00:50.429179
5,52,XRP,XRP,xrp,1199,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,54266821529.0,99988013070.0,False,,6,,,,2024-01-15T17:59:00.000Z,0.5766425367366411,1198169002.8233497,118.4416,0.64467823,-0.81055339,1.10786919,-7.44616081,-7.63553944,17.39859786,31292557627.11713,1.8609,57664253673.66,,2024-01-15T17:59:00.000Z,,,,,,2024-01-15 13:00:50.429179
6,3408,USDC,USDC,usd-coin,16210,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,25483730797.828663,25483730797.828663,False,,7,,,,2024-01-15T17:59:00.000Z,1.0003214738375472,5300670344.370348,68.4377,0.01721763,0.02794194,0.02433856,0.02148669,0.03265475,0.03571491,25491923150.56326,1.516,25491923150.56,,2024-01-15T17:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-01-15 13:00:50.429179
7,2010,Cardano,ADA,cardano,1024,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35395220857.908,36528237975.525,False,,8,,,,2024-01-15T17:58:00.000Z,0.527831734144838,382978400.65166575,31.974,0.17131314,-3.42040239,2.00466108,-15.12061799,38.11487841,113.19942439,18682720805.869118,1.111,23752428036.52,,2024-01-15T17:58:00.000Z,,,,,,2024-01-15 13:00:50.429179
8,5805,Avalanche,AVAX,avalanche,636,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",720000000.0,366648413.69842523,434681323.69842523,False,,9,,,,2024-01-15T17:58:00.000Z,36.22871049239476,535613186.9882292,-5.5119,0.96695891,-2.62847726,4.54751103,-18.75417792,59.26713869,298.27975466,13283199232.376034,0.7899,26084671554.52,,2024-01-15T17:58:00.000Z,,,,,,2024-01-15 13:00:50.429179
9,74,Dogecoin,DOGE,dogecoin,873,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,142664846383.70523,142664846383.70523,True,,10,,,,2024-01-15T17:59:00.000Z,0.08086107641993408,319170154.5822371,-22.1706,0.34284059,-1.20221509,1.15958571,-14.8820783,2.67097129,37.19231055,11536033045.870945,0.686,11536033045.87,,2024-01-15T17:59:00.000Z,,,,,,2024-01-15 13:00:50.429179
10,1958,TRON,TRX,tron,897,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88233417552.4033,88233475924.3871,True,,11,71659659264.0,8103841187.091375,,2024-01-15T17:58:00.000Z,0.11308791125054289,294515543.9104685,-18.8718,-0.370633,-0.29751673,9.55500046,10.10800562,9.61760021,28.55974874,9978132893.498278,0.5934,9978139494.66,,2024-01-15T17:58:00.000Z,,,,,,2024-01-15 13:00:50.429179
11,6636,Polkadot,DOT,polkadot-new,661,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1267804476.715794,1400064978.4241457,True,,12,,,,2024-01-15T17:58:00.000Z,7.566415498430213,207773435.30021107,26.3962,0.4940253,-1.0422423,3.61062803,4.25396388,37.43577991,105.39417578,9592735441.601591,0.5709,10593473351.56,,2024-01-15T17:58:00.000Z,,,,,,2024-01-15 13:00:50.429179
12,1975,Chainlink,LINK,chainlink,1568,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,568099970.4527867,1000000000.0,False,,13,,,,2024-01-15T17:58:00.000Z,15.444957905691453,767830493.0210088,32.7884,0.37914049,1.10897592,12.05456548,5.12237983,9.42740909,110.27086533,8774280129.86785,0.5218,15444957905.69,,2024-01-15T17:58:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-01-15 13:00:50.429179
13,11419,Toncoin,TON,toncoin,187,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3456764504.8469152,5101204539.361079,True,,14,3414166606.0,8222176931.326557,,2024-01-15T17:59:00.000Z,2.4082529882627988,73209843.31421685,-6.4689,0.91189013,3.66480229,6.9084255,6.8485563,2.59712645,18.48610533,8324763448.518357,0.4951,12284991075.66,,2024-01-15T17:59:00.000Z,,,,,,2024-01-15 13:00:50.429179
14,3890,Polygon,MATIC,polygon,1239,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",10000000000.0,9562650827.633085,10000000000.0,False,,15,,,,2024-01-15T17:58:00.000Z,0.8489461218126693,354266070.70678324,23.8001,0.46670634,-2.11806666,3.55311947,-1.64048576,-3.49377734,63.25903581,8118175334.36782,0.4828,8489461218.13,,2024-01-15T17:58:00.000Z,,,,,,2024-01-15 13:00:50.429179
0,1,Bitcoin,BTC,bitcoin,10707,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19599406.0,19599406.0,False,,1,,,,2024-01-15T18:01:00.000Z,42701.28703595919,23340863970.38202,75.6085,0.41887352,-0.59335717,-6.73327701,0.51119429,17.57851264,50.04642577,836919861340.3008,49.7705,896727027755.14,,2024-01-15T18:01:00.000Z,,,,,,2024-01-15 13:02:08.030895
1,1027,Ethereum,ETH,ethereum,8248,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120180819.14963801,120180819.14963801,True,,2,,,,2024-01-15T18:01:00.000Z,2531.5588368599265,10812100273.599014,24.2743,0.27921455,0.0287133,9.47538807,12.56111913,26.77117888,61.36237402,304244814739.3308,18.093,304244814739.33,,2024-01-15T18:01:00.000Z,,,,,,2024-01-15 13:02:08.030895
2,825,Tether USDt,USDT,tether,71377,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,95010835095.95918,98602960962.7516,True,,3,,,,2024-01-15T18:00:00.000Z,0.9997304874419095,43181840363.24195,42.1788,0.01635653,0.00124277,-0.09599686,0.01509091,-0.04976293,-0.08605143,94985228482.74615,5.6486,98576386226.51,,2024-01-15T18:00:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-15 13:02:08.030895
3,1839,BNB,BNB,bnb,2008,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151689561.1880184,151689561.1880184,False,,4,,,,2024-01-15T18:00:00.000Z,316.79792526569224,1597128269.8833816,113.5132,-0.2025531,3.42149897,4.49590121,28.72198504,28.59490565,49.65625989,48054938268.82751,2.8578,48054938268.83,,2024-01-15T18:00:00.000Z,,,,,,2024-01-15 13:02:08.030895
4,5426,Solana,SOL,solana,614,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,432684519.4713864,567229310.4871085,True,,5,,,,2024-01-15T18:01:00.000Z,95.2752474038004,2209157129.299215,-13.7763,0.80452668,-5.30568278,-1.47328379,25.26927803,53.94821428,296.13713536,41224124640.43083,2.4513,54042912891.35,,2024-01-15T18:01:00.000Z,,,,,,2024-01-15 13:02:08.030895
5,52,XRP,XRP,xrp,1199,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,54266821529.0,99988013070.0,False,,6,,,,2024-01-15T18:01:00.000Z,0.5777662136152851,1201731143.566233,118.4494,0.89383631,-0.69129082,1.17033837,-7.2483182,-7.38301196,17.58304337,31353535999.74677,1.8646,57776621361.53,,2024-01-15T18:01:00.000Z,,,,,,2024-01-15 13:02:08.030895
6,3408,USDC,USDC,usd-coin,16210,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,25483730797.828663,25483730797.828663,False,,7,,,,2024-01-15T18:01:00.000Z,1.0002232413949421,5303067838.83922,69.0554,0.00010805,0.02138857,0.00269347,0.0076115,0.02709348,0.03257843,25489419821.4403,1.5158,25489419821.44,,2024-01-15T18:01:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-01-15 13:02:08.030895
7,2010,Cardano,ADA,cardano,1024,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35395220857.908,36528237975.525,False,,8,,,,2024-01-15T18:00:00.000Z,0.5278933689808001,383046081.900171,31.9916,0.14365524,-3.41533078,1.97304158,-15.0614348,38.19616718,113.17671192,18684902384.500538,1.1112,23755201604.14,,2024-01-15T18:00:00.000Z,,,,,,2024-01-15 13:02:08.030895
8,5805,Avalanche,AVAX,avalanche,636,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",720000000.0,366648413.69842523,434681323.69842523,False,,9,,,,2024-01-15T18:00:00.000Z,36.1852398049833,535421983.81404644,-5.4825,0.83838955,-2.70656186,4.35738128,-18.80646837,59.13769898,297.70220089,13267260773.794239,0.789,26053372659.59,,2024-01-15T18:00:00.000Z,,,,,,2024-01-15 13:02:08.030895
